timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
548838004,1627049529199875,11010053,490787467,22543466,105187,151250,0.21900001,0.46690243,1.0680001,1.3750001,0.84,0.96999997,95,2,0.164,-0.1,0.12900001,-1.095,0.4881654,0,nan,0.0,1482,3,0,1,14
549035004,1627049529399875,11010053,490787468,22543472,105312,151375,0.23400001,0.46690854,1.067,1.3740001,0.84,0.96999997,95,2,0.027,-0.025,-0.009000001,-1.023,0.4881654,0,nan,0.0,1482,3,0,1,14
549235761,1627049529599875,11010053,490787467,22543476,105422,151484,0.23500001,0.46691447,1.0680001,1.3740001,0.84,0.96999997,95,3,0.066,-0.060000002,-0.026,-1.023,0.4881654,0,nan,0.0,1482,3,0,1,14
549434453,1627049529799875,11010053,490787467,22543478,105579,151642,0.24700001,0.4669204,1.069,1.3750001,0.84,0.96999997,95,3,0.0050000004,0.001,0.0050000004,-1.01,0.4881654,0,nan,0.0,1482,3,0,1,14
549636443,1627049529999876,11010053,490787467,22543487,105616,151679,0.23600002,0.466926,1.067,1.371,0.84,0.96999997,95,3,0.029000001,-0.015000001,0.025,-0.94900006,0.4881654,0,nan,0.0,1482,3,0,1,14
549840582,1627049530199875,11010053,490787468,22543495,105685,151748,0.23300001,0.4669314,1.0660001,1.368,0.84,0.96999997,95,3,0.042000003,-0.038000003,-0.017,-0.91700006,0.4881654,0,nan,0.0,1482,3,0,1,14
550038856,1627049530399875,11010053,490787465,22543498,105770,151833,0.21100001,0.46693632,1.062,1.3610001,0.81,0.91999996,95,3,0.098000005,-0.097,-0.016,-0.82500005,0.4881654,0,nan,0.0,1482,3,0,1,15
550240348,1627049530599875,11010053,490787465,22543504,105875,151938,0.21700001,0.46694136,1.0600001,1.355,0.81,0.91999996,95,3,0.05,-0.032,-0.039,-0.87200004,0.4881654,0,nan,0.0,1482,3,0,1,15
550439448,1627049530799876,11010053,490787465,22543509,105959,152022,0.208,0.4669461,1.056,1.348,0.81,0.91999996,95,3,0.081,-0.064,-0.051000003,-0.772,0.4881654,0,nan,0.0,1482,3,0,1,15
550633642,1627049530999877,11010053,490787464,22543515,106021,152083,0.20400001,0.46695063,1.054,1.342,0.81,0.91999996,95,3,0.079,-0.078,0.012,-0.77900004,0.4881654,0,nan,0.0,1482,3,0,1,15
