timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
28272815,1628252566200067,11010053,490787651,22544136,94170,140233,0.143,0.60851324,0.92600006,1.093,0.97999996,1.28,102,4,0.012,-0.007,-0.009000001,0.002,5.3316154,0,nan,0.0,1482,3,0,1,13
28472405,1628252566400067,11010053,490787647,22544139,94125,140188,0.21100001,0.6085141,0.924,1.0910001,0.97999996,1.28,102,4,0.013,-0.011000001,0.008,0.008,5.3316154,0,nan,0.0,1482,3,0,1,13
28677899,1628252566600067,11010053,490787645,22544141,94095,140158,0.12100001,0.6085146,0.92100006,1.0890001,0.97999996,1.28,102,4,0.012,-0.004,-0.011000001,0.004,5.3316154,0,nan,0.0,1482,3,0,1,13
28875629,1628252566800067,11010053,490787642,22544143,94059,140122,0.21200001,0.6085156,0.91800004,1.087,0.97999996,1.28,102,4,0.017,0.016,-0.004,-0.007,5.3316154,0,nan,0.0,1482,3,0,1,13
29076717,1628252567000067,11010053,490787638,22544145,94015,140078,0.18100001,0.6085166,0.91600007,1.085,0.97999996,1.28,102,4,0.007,-0.002,0.007,-0.003,5.3316154,0,nan,0.0,1482,3,0,1,13
29278393,1628252567200067,11010053,490787636,22544147,93982,140045,0.21000001,0.6085174,0.91300005,1.0830001,0.97999996,1.28,102,6,0.024,0.023000002,-0.006,-0.015000001,5.3316154,0,nan,0.0,1482,3,0,1,13
29476473,1628252567400067,11010053,490787634,22544150,93949,140012,0.20300001,0.60851824,0.9110001,1.0810001,0.85999995,1.2099999,102,6,0.024,0.021000002,-0.012,-0.031000001,5.3316154,0,nan,0.0,1482,3,0,1,14
29677703,1628252567600068,11010053,490787631,22544151,93919,139982,0.19700001,0.60851914,0.90800005,1.079,0.85999995,1.2099999,102,6,0.012,0.011000001,-0.003,-0.020000001,5.3316154,0,nan,0.0,1482,3,0,1,14
29877721,1628252567800068,11010053,490787629,22544153,93890,139953,0.165,0.60851985,0.90500003,1.077,0.85999995,1.2099999,102,6,0.016,-0.016,0.0,-0.008,5.3316154,0,nan,0.0,1482,3,0,1,14
30075424,1628252568000068,11010053,490787627,22544155,93865,139928,0.179,0.60852075,0.90200007,1.075,0.85999995,1.2099999,102,6,0.038000003,0.037,-0.008,0.0050000004,5.3316154,0,nan,0.0,1482,3,0,1,14
30274977,1628252568200068,11010053,490787625,22544156,93835,139898,0.18,0.6085216,0.89900005,1.0730001,0.85999995,1.2099999,102,5,0.030000001,-0.030000001,-0.002,0.004,5.3316154,0,nan,0.0,1482,3,0,1,14
30473466,1628252568400068,11010053,490787622,22544157,93794,139857,0.202,0.6085225,0.896,1.07,0.85999995,1.2099999,102,5,0.07,-0.067,0.022000002,0.028,5.3316154,0,nan,0.0,1482,3,0,1,14
30688362,1628252568600068,11010053,490787621,22544158,93770,139833,0.15100001,0.60852313,0.89400005,1.069,0.85999995,1.2099999,102,5,0.021000002,0.012,-0.017,0.007,5.3316154,0,nan,0.0,1482,3,0,1,14
30876420,1628252568800068,11010053,490787619,22544158,93737,139800,0.194,0.608524,0.89100003,1.067,0.97999996,1.28,102,5,0.010000001,-0.001,0.010000001,0.019000001,5.3316154,0,nan,0.0,1482,3,0,1,13
31072407,1628252569000068,11010053,490787617,22544159,93713,139776,0.155,0.60852474,0.88900006,1.065,0.97999996,1.28,102,5,0.019000001,-0.018000001,0.0050000004,-0.020000001,5.3316154,0,nan,0.0,1482,3,0,1,13
31268616,1628252569200068,11010053,490787615,22544159,93682,139745,0.171,0.6085254,0.887,1.0630001,0.97999996,1.28,102,6,0.0050000004,-0.003,0.0050000004,-0.003,5.3316154,0,nan,0.0,1482,3,0,1,13
31470869,1628252569400068,11010053,490787614,22544159,93657,139720,0.20400001,0.60852647,0.88500005,1.0610001,0.97999996,1.28,102,6,0.014,0.014,-0.003,-0.012,5.3316154,0,nan,0.0,1482,3,0,1,13
31673720,1628252569600068,11010053,490787614,22544158,93623,139686,0.19000001,0.6085272,0.883,1.059,0.97999996,1.28,102,6,0.034,0.029000001,-0.017,0.001,5.3316154,0,nan,0.0,1482,3,0,1,13
31875467,1628252569800068,11010053,490787613,22544158,93601,139664,0.18,0.608528,0.88000005,1.056,0.97999996,1.28,102,6,0.046000004,-0.038000003,0.026,-0.007,5.3316154,0,nan,0.0,1482,3,0,1,13
32071908,1628252570000068,11010053,490787613,22544157,93566,139629,0.18,0.6085289,0.87700003,1.0530001,0.97999996,1.28,102,6,0.015000001,-0.012,-0.008,0.041,5.3316154,0,nan,0.0,1482,3,0,1,13
32276264,1628252570200068,11010053,490787612,22544155,93531,139594,0.20700002,0.6085298,0.87500006,1.049,0.97999996,1.28,102,4,0.022000002,-0.021000002,0.007,0.0050000004,5.3316154,0,nan,0.0,1482,3,0,1,13
32475402,1628252570400068,11010053,490787611,22544155,93485,139547,0.18800001,0.6085308,0.87200004,1.046,0.97999996,1.28,102,4,0.016,-0.009000001,0.013,0.009000001,5.3316154,0,nan,0.0,1482,3,0,1,13
32671466,1628252570600068,11010053,490787611,22544154,93437,139500,0.15,0.60853136,0.869,1.0430001,0.97999996,1.28,102,4,0.004,0.002,0.004,0.011000001,5.3316154,0,nan,0.0,1482,3,0,1,13
32872459,1628252570800068,11010053,490787612,22544152,93398,139461,0.158,0.6085321,0.86600006,1.039,0.97999996,1.28,102,4,0.030000001,0.018000001,-0.024,0.0050000004,5.3316154,0,nan,0.0,1482,3,0,1,13
33076495,1628252571000069,11010053,490787611,22544152,93354,139417,0.201,0.6085331,0.864,1.036,0.97999996,1.28,102,4,0.023000002,-0.017,0.015000001,0.013,5.3316154,0,nan,0.0,1482,3,0,1,13
33276565,1628252571200069,11010053,490787611,22544152,93309,139372,0.2,0.608534,0.86100006,1.033,0.97999996,1.28,102,11,0.0050000004,-0.0050000004,-0.001,0.008,5.3316154,0,nan,0.0,1482,3,0,1,13
33473724,1628252571400069,11010053,490787610,22544152,93254,139316,0.19700001,0.6085349,0.85800004,1.0300001,0.97999996,1.28,102,11,0.034,-0.022000002,0.026,0.043,5.3316154,0,nan,0.0,1482,3,0,1,13
