timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
48325419,4294967295,12,15,8,16,55,1214,3063,2066,1674,1272,1086,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48335417,4294967295,16,15,8,15,54,1556,3051,2065,1666,1270,1086,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48345427,4294967295,29,4,28,18,55,1244,3061,2066,1664,1265,1087,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48355424,4294967295,6,3,7,1,55,1580,3066,2064,1671,1267,1099,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48365416,4294967295,12,8,24,5,55,1367,3055,2063,1672,1250,1083,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48375416,4294967295,20,0,6,0,55,1565,3046,2064,1663,1310,1085,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48385416,4294967295,30,1,5,0,54,1542,3046,2064,1679,1267,1088,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48395891,4294967295,34,1,6,0,55,1552,3057,2065,1671,1283,1081,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48405802,4294967295,28,20,23,0,55,1529,3083,2064,1660,1283,1086,1005,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48415818,4294967295,17,20,5,0,54,1506,3054,2064,1675,1267,1088,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48425845,4294967295,14,16,7,18,55,1558,3052,2066,1667,1261,1086,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48435994,4294967295,14,14,8,3,53,1504,2990,2065,1665,1268,1085,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48445667,4294967295,16,2,8,16,54,1544,3018,2063,1663,1308,1087,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48455587,4294967295,18,3,8,20,54,1367,3049,2075,1680,1270,1089,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48465573,4294967295,26,1,27,0,54,1533,3044,2066,1664,1260,1096,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48475625,4294967295,15,1,7,0,54,1095,3062,2067,1668,1263,1082,1005,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48485685,4294967295,12,3,11,0,55,1523,3045,2064,1668,1268,1092,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48495682,4294967295,30,0,5,11,54,1513,3074,2063,1665,1261,1103,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48505650,4294967295,31,2,9,0,54,1571,3067,2062,1662,1298,1099,1006,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
48515777,4294967295,20,2,29,1,54,1341,3050,2065,1671,1269,1095,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
