timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
22800877,1629799623799702,11010053,490787416,22544325,89121,135184,0.24800001,2.5709772,1.049,1.514,0.71999997,1.37,110,9,0.013,0.010000001,-0.008,-0.042000003,0.0,0,nan,0.0,1482,3,0,1,15
23000710,1629799623999703,11010053,490787415,22544325,89186,135249,0.259,2.5709772,1.0480001,1.5100001,0.71999997,1.37,110,9,0.025,0.023000002,0.008,-0.041,0.0,0,nan,0.0,1482,3,0,1,15
23199730,1629799624199702,11010053,490787415,22544325,89257,135320,0.238,2.5709774,1.047,1.5070001,0.71999997,1.37,110,10,0.007,-0.007,0.002,-0.051000003,0.0,0,nan,0.0,1482,3,0,1,15
23400903,1629799624399702,11010053,490787415,22544326,89343,135406,0.25300002,2.5709777,1.046,1.5040001,0.71999997,1.37,110,10,0.014,0.013,-0.004,-0.020000001,0.0,0,nan,0.0,1482,3,0,1,15
23588519,1629799624599702,11010053,490787416,22544326,89425,135488,0.216,2.5709782,1.0450001,1.501,0.71999997,1.37,110,10,0.014,-0.014,0.001,-0.020000001,0.0,0,nan,0.0,1482,3,0,1,15
23796709,1629799624799702,11010053,490787416,22544326,89493,135556,0.257,2.5709782,1.044,1.4990001,0.71999997,1.37,110,10,0.008,0.008,-0.003,-0.033,0.0,0,nan,0.0,1482,3,0,1,15
23999437,1629799624999703,11010053,490787417,22544326,89570,135633,0.224,2.5709786,1.044,1.4970001,0.78,1.37,110,10,0.007,-0.003,-0.006,-0.028,0.0,0,nan,0.0,1482,3,0,1,14
24195495,1629799625199702,11010053,490787418,22544327,89641,135704,0.26700002,2.5709789,1.044,1.496,0.78,1.37,110,10,0.031000001,0.028,0.014,-0.054,0.0,0,nan,0.0,1482,3,0,1,14
24399695,1629799625399702,11010053,490787419,22544327,89703,135766,0.259,2.5709789,1.044,1.4940001,0.78,1.37,110,10,0.011000001,0.007,0.008,-0.035,0.0,0,nan,0.0,1482,3,0,1,14
24598438,1629799625599702,11010053,490787420,22544326,89758,135821,0.25,2.570979,1.044,1.493,0.78,1.37,110,10,0.010000001,0.006,-0.008,-0.030000001,0.0,0,nan,0.0,1482,3,0,1,14
