Time (ms),humidity (%),temperature (C*)
640750,40.00,26.00,
640834,40.00,26.00,
640918,40.00,26.00,
641003,40.00,26.00,
641087,40.00,26.00,
641171,40.00,26.00,
641255,40.00,26.00,
641340,40.00,26.00,
641424,40.00,26.00,
641508,40.00,26.00,
641593,40.00,26.00,
641677,40.00,26.00,
641761,40.00,26.00,
641845,40.00,26.00,
641930,40.00,26.00,
642014,40.00,26.00,
642098,40.00,26.00,
642182,40.00,26.00,
642267,40.00,26.00,
642351,38.00,25.90,
642436,38.00,25.90,
642520,38.00,25.90,
642604,38.00,25.90,
642689,38.00,25.90,
642772,38.00,25.90,
642856,38.00,25.90,
642940,38.00,25.90,
643025,38.00,25.90,
643109,38.00,25.90,
643193,38.00,25.90,
643277,38.00,25.90,
643362,38.00,25.90,
643446,38.00,25.90,
643530,38.00,25.90,
643615,38.00,25.90,
643699,38.00,25.90,
643783,38.00,25.90,
643867,38.00,25.90,
643952,38.00,25.90,
644036,38.00,25.90,
644120,38.00,25.90,
644214,38.00,25.90,
644289,38.00,25.90,
644373,38.00,26.10,
644457,38.00,26.10,
644541,38.00,26.10,
644625,38.00,26.10,
644710,38.00,26.10,
644794,38.00,26.10,
644878,38.00,26.10,
644962,38.00,26.10,
645047,38.00,26.10,
645131,38.00,26.10,
645215,38.00,26.10,
645299,38.00,26.10,
645384,38.00,26.10,
645468,38.00,26.10,
645552,38.00,26.10,
645636,38.00,26.10,
645721,38.00,26.10,
645805,38.00,26.10,
645889,38.00,26.10,
645972,38.00,26.10,
646057,38.00,26.10,
646141,38.00,26.10,
646225,38.00,26.10,
646310,38.00,26.10,
646394,38.00,26.00,
646478,38.00,26.00,
646562,38.00,26.00,
646646,38.00,26.00,
646730,38.00,26.00,
646815,38.00,26.00,
646899,38.00,26.00,
646983,38.00,26.00,
647067,38.00,26.00,
647152,38.00,26.00,
647236,38.00,26.00,
647320,38.00,26.00,
647404,38.00,26.00,
647489,38.00,26.00,
647573,38.00,26.00,
647657,38.00,26.00,
647742,38.00,26.00,
647826,38.00,26.00,
647910,38.00,26.00,
647994,38.00,26.00,
648079,38.00,26.00,
648163,38.00,26.00,
648247,38.00,26.00,
648331,38.00,26.00,
648416,38.00,26.00,
648499,38.00,26.00,
648584,38.00,26.00,
648668,38.00,26.00,
648752,38.00,26.00,
648836,38.00,26.00,
648921,38.00,26.00,
649005,38.00,26.00,
649089,38.00,26.00,
649174,38.00,26.00,
649257,38.00,26.00,
649341,38.00,26.00,
649425,38.00,26.00,
649510,38.00,26.00,
649594,38.00,26.00,
649678,38.00,26.00,
649762,38.00,26.00,
649847,38.00,26.00,
649931,38.00,26.00,
650015,38.00,26.00,
650099,38.00,26.00,
650184,38.00,26.00,
650268,38.00,26.00,
650352,38.00,26.00,
650436,37.00,25.90,
650520,37.00,25.90,
650605,37.00,25.90,
650689,37.00,25.90,
650773,37.00,25.90,
650858,37.00,25.90,
650942,37.00,25.90,
651026,37.00,25.90,
651110,37.00,25.90,
651195,37.00,25.90,
651279,37.00,25.90,
651363,37.00,25.90,
651447,37.00,25.90,
651532,37.00,25.90,
651616,37.00,25.90,
651700,37.00,25.90,
651784,37.00,25.90,
651869,37.00,25.90,
651953,37.00,25.90,
652037,37.00,25.90,
652121,37.00,25.90,
652206,37.00,25.90,
652290,37.00,25.90,
652374,37.00,25.90,
652459,38.00,26.10,
652541,38.00,26.10,
652626,38.00,26.10,
652710,38.00,26.10,
652794,38.00,26.10,
652878,38.00,26.10,
652963,38.00,26.10,
653047,38.00,26.10,
653131,38.00,26.10,
653215,38.00,26.10,
653300,38.00,26.10,
653384,38.00,26.10,
653468,38.00,26.10,
653553,38.00,26.10,
653637,38.00,26.10,
653731,38.00,26.10,
653805,38.00,26.10,
653890,38.00,26.10,
653974,38.00,26.10,
654058,38.00,26.10,
654142,38.00,26.10,
654227,38.00,26.10,
654311,38.00,26.10,
654395,38.00,26.10,
654479,38.00,25.90,
654563,38.00,25.90,
654648,38.00,25.90,
654732,38.00,25.90,
654816,38.00,25.90,
654900,38.00,25.90,
654985,38.00,25.90,
655069,38.00,25.90,
655153,38.00,25.90,
655237,38.00,25.90,
655322,38.00,25.90,
655406,38.00,25.90,
655490,38.00,25.90,
655575,38.00,25.90,
655659,38.00,25.90,
655742,38.00,25.90,
655826,38.00,25.90,
655911,38.00,25.90,
655995,38.00,25.90,
656079,38.00,25.90,
656163,38.00,25.90,
656248,38.00,25.90,
656332,38.00,25.90,
656416,38.00,25.90,
656500,38.00,25.60,
656584,38.00,25.60,
656669,38.00,25.60,
656753,38.00,25.60,
656837,38.00,25.60,
656921,38.00,25.60,
657006,38.00,25.60,
657090,38.00,25.60,
657174,38.00,25.60,
657258,38.00,25.60,
657343,38.00,25.60,
657427,38.00,25.60,
657511,38.00,25.60,
657596,38.00,25.60,
657680,38.00,25.60,
657764,38.00,25.60,
657848,38.00,25.60,
657933,38.00,25.60,
658017,38.00,25.60,
658101,38.00,25.60,
658185,38.00,25.60,
658270,38.00,25.60,
658354,38.00,25.60,
658438,38.00,25.60,
658522,38.00,25.50,
658606,38.00,25.50,
658691,38.00,25.50,
658775,38.00,25.50,
658861,38.00,25.50,
658942,38.00,25.50,
659027,38.00,25.50,
659111,38.00,25.50,
659195,38.00,25.50,
659279,38.00,25.50,
659364,38.00,25.50,
659448,38.00,25.50,
659532,38.00,25.50,
659617,38.00,25.50,
659701,38.00,25.50,
659785,38.00,25.50,
659869,38.00,25.50,
659954,38.00,25.50,
660038,38.00,25.50,
660122,38.00,25.50,
660206,38.00,25.50,
660291,38.00,25.50,
660375,38.00,25.50,
660459,38.00,25.50,
660543,39.00,25.20,
660627,39.00,25.20,
660712,39.00,25.20,
660796,39.00,25.20,
660880,39.00,25.20,
660964,39.00,25.20,
661049,39.00,25.20,
661133,39.00,25.20,
661217,39.00,25.20,
661301,39.00,25.20,
661386,39.00,25.20,
661470,39.00,25.20,
661554,39.00,25.20,
661639,39.00,25.20,
661723,39.00,25.20,
661807,39.00,25.20,
661891,39.00,25.20,
661976,39.00,25.20,
662060,39.00,25.20,
662144,39.00,25.20,
662227,39.00,25.20,
662312,39.00,25.20,
662396,39.00,25.20,
662480,39.00,25.20,
662564,39.00,25.40,
662648,39.00,25.40,
662733,39.00,25.40,
662817,39.00,25.40,
662901,39.00,25.40,
662985,39.00,25.40,
663070,39.00,25.40,
663154,39.00,25.40,
663238,39.00,25.40,
663332,39.00,25.40,
663407,39.00,25.40,
663491,39.00,25.40,
663575,39.00,25.40,
663659,39.00,25.40,
663744,39.00,25.40,
663828,39.00,25.40,
663912,39.00,25.40,
663997,39.00,25.40,
664081,39.00,25.40,
664165,39.00,25.40,
664249,39.00,25.40,
664334,39.00,25.40,
664418,39.00,25.40,
664502,39.00,25.40,
664586,39.00,25.20,
664670,39.00,25.20,
664755,39.00,25.20,
664839,39.00,25.20,
664923,39.00,25.20,
665007,39.00,25.20,
665092,39.00,25.20,
665176,39.00,25.20,
665260,39.00,25.20,
665344,39.00,25.20,
665428,39.00,25.20,
665512,39.00,25.20,
665596,39.00,25.20,
665680,39.00,25.20,
665765,39.00,25.20,
665849,39.00,25.20,
665933,39.00,25.20,
666018,39.00,25.20,
666102,39.00,25.20,
666186,39.00,25.20,
666270,39.00,25.20,
666355,39.00,25.20,
666439,39.00,25.20,
666523,39.00,25.20,
666607,40.00,25.10,
666691,40.00,25.10,
666775,40.00,25.10,
666860,40.00,25.10,
666944,40.00,25.10,
667028,40.00,25.10,
667112,40.00,25.10,
667197,40.00,25.10,
667281,40.00,25.10,
667365,40.00,25.10,
667450,40.00,25.10,
667534,40.00,25.10,
667618,40.00,25.10,
667702,40.00,25.10,
667787,40.00,25.10,
667871,40.00,25.10,
667955,40.00,25.10,
668039,40.00,25.10,
668124,40.00,25.10,
668208,40.00,25.10,
668292,40.00,25.10,
668376,40.00,25.10,
668461,40.00,25.10,
668545,40.00,25.10,
668628,41.00,24.80,
668713,41.00,24.80,
668797,41.00,24.80,
668882,41.00,24.80,
668966,41.00,24.80,
669050,41.00,24.80,
669134,41.00,24.80,
669219,41.00,24.80,
669303,41.00,24.80,
669387,41.00,24.80,
669471,41.00,24.80,
669556,41.00,24.80,
669640,41.00,24.80,
669724,41.00,24.80,
669809,41.00,24.80,
669893,41.00,24.80,
669977,41.00,24.80,
670061,41.00,24.80,
670146,41.00,24.80,
670230,41.00,24.80,
670314,41.00,24.80,
670398,41.00,24.80,
670483,41.00,24.80,
670567,41.00,24.80,
670651,41.00,24.80,
670736,41.00,24.80,
670820,41.00,24.80,
670905,41.00,24.80,
670989,41.00,24.80,
671073,41.00,24.80,
671157,41.00,24.80,
671242,41.00,24.80,
671326,41.00,24.80,
671410,41.00,24.80,
671494,41.00,24.80,
671579,41.00,24.80,
671663,41.00,24.80,
671747,41.00,24.80,
671831,41.00,24.80,
671916,41.00,24.80,
672000,41.00,24.80,
672083,41.00,24.80,
672168,41.00,24.80,
672252,41.00,24.80,
672336,41.00,24.80,
672420,41.00,24.80,
672505,41.00,24.80,
672589,41.00,24.80,
672673,42.00,24.70,
672758,42.00,24.70,
672842,42.00,24.70,
672936,42.00,24.70,
673011,42.00,24.70,
673095,42.00,24.70,
673179,42.00,24.70,
673264,42.00,24.70,
673348,42.00,24.70,
673432,42.00,24.70,
673516,42.00,24.70,
673601,42.00,24.70,
673685,42.00,24.70,
673769,42.00,24.70,
673853,42.00,24.70,
673938,42.00,24.70,
674022,42.00,24.70,
674106,42.00,24.70,
674191,42.00,24.70,
674275,42.00,24.70,
674359,42.00,24.70,
674443,42.00,24.70,
674528,42.00,24.70,
674612,42.00,24.70,
674696,43.00,24.60,
674781,43.00,24.60,
674865,43.00,24.60,
674950,43.00,24.60,
675034,43.00,24.60,
675118,43.00,24.60,
675202,43.00,24.60,
675287,43.00,24.60,
675371,43.00,24.60,
675454,43.00,24.60,
675538,43.00,24.60,
675623,43.00,24.60,
675707,43.00,24.60,
675791,43.00,24.60,
675875,43.00,24.60,
675960,43.00,24.60,
676044,43.00,24.60,
676128,43.00,24.60,
676213,43.00,24.60,
676297,43.00,24.60,
676381,43.00,24.60,
676465,43.00,24.60,
676550,43.00,24.60,
676634,43.00,24.60,
676718,43.00,24.40,
676803,43.00,24.40,
676887,43.00,24.40,
676972,43.00,24.40,
677056,43.00,24.40,
677140,43.00,24.40,
677224,43.00,24.40,
677309,43.00,24.40,
677393,43.00,24.40,
677477,43.00,24.40,
677561,43.00,24.40,
677646,43.00,24.40,
677730,43.00,24.40,
677814,43.00,24.40,
677898,43.00,24.40,
677983,43.00,24.40,
678067,43.00,24.40,
678151,43.00,24.40,
678236,43.00,24.40,
678320,43.00,24.40,
678404,43.00,24.40,
678488,43.00,24.40,
678573,43.00,24.40,
678657,43.00,24.40,
678740,43.00,24.20,
678825,43.00,24.20,
678909,43.00,24.20,
678994,43.00,24.20,
679078,43.00,24.20,
679162,43.00,24.20,
679246,43.00,24.20,
679331,43.00,24.20,
679415,43.00,24.20,
679499,43.00,24.20,
679583,43.00,24.20,
679668,43.00,24.20,
679754,43.00,24.20,
679836,43.00,24.20,
679920,43.00,24.20,
680005,43.00,24.20,
680089,43.00,24.20,
680173,43.00,24.20,
680258,43.00,24.20,
680342,43.00,24.20,
680426,43.00,24.20,
680510,43.00,24.20,
680595,43.00,24.20,
680679,43.00,24.20,
680763,43.00,24.10,
680848,43.00,24.10,
680932,43.00,24.10,
681016,43.00,24.10,
681101,43.00,24.10,
681185,43.00,24.10,
681269,43.00,24.10,
681354,43.00,24.10,
681438,43.00,24.10,
681522,43.00,24.10,
681606,43.00,24.10,
681691,43.00,24.10,
681775,43.00,24.10,
681859,43.00,24.10,
681943,43.00,24.10,
682028,43.00,24.10,
682112,43.00,24.10,
682195,43.00,24.10,
682279,43.00,24.10,
682364,43.00,24.10,
682448,43.00,24.10,
682543,43.00,24.10,
682617,43.00,24.10,
682701,43.00,24.10,
682785,44.00,24.30,
682870,44.00,24.30,
682954,44.00,24.30,
683038,44.00,24.30,
683123,44.00,24.30,
683207,44.00,24.30,
683291,44.00,24.30,
683376,44.00,24.30,
683460,44.00,24.30,
683544,44.00,24.30,
683628,44.00,24.30,
683713,44.00,24.30,
683797,44.00,24.30,
683881,44.00,24.30,
683965,44.00,24.30,
684050,44.00,24.30,
684134,44.00,24.30,
684218,44.00,24.30,
684302,44.00,24.30,
684387,44.00,24.30,
684471,44.00,24.30,
684555,44.00,24.30,
684640,44.00,24.30,
684724,44.00,24.30,
684808,44.00,24.00,
684893,44.00,24.00,
684977,44.00,24.00,
685061,44.00,24.00,
685146,44.00,24.00,
685230,44.00,24.00,
685314,44.00,24.00,
685398,44.00,24.00,
685483,44.00,24.00,
685566,44.00,24.00,
685650,44.00,24.00,
685734,44.00,24.00,
685819,44.00,24.00,
685903,44.00,24.00,
685987,44.00,24.00,
686072,44.00,24.00,
686156,44.00,24.00,
686240,44.00,24.00,
686324,44.00,24.00,
686409,44.00,24.00,
686493,44.00,24.00,
686577,44.00,24.00,
686661,44.00,24.00,
686746,44.00,24.00,
686830,44.00,24.00,
686914,44.00,24.00,
686998,44.00,24.00,
687082,44.00,24.00,
687166,44.00,24.00,
687251,44.00,24.00,
687335,44.00,24.00,
687419,44.00,24.00,
687503,44.00,24.00,
687588,44.00,24.00,
687672,44.00,24.00,
687756,44.00,24.00,
687841,44.00,24.00,
687925,44.00,24.00,
688009,44.00,24.00,
688093,44.00,24.00,
688178,44.00,24.00,
688262,44.00,24.00,
688346,44.00,24.00,
688430,44.00,24.00,
688515,44.00,24.00,
688599,44.00,24.00,
688683,44.00,24.00,
688766,44.00,24.00,
688851,44.00,23.60,
688935,44.00,23.60,
689019,44.00,23.60,
689103,44.00,23.60,
689187,44.00,23.60,
689272,44.00,23.60,
689356,44.00,23.60,
689440,44.00,23.60,
689525,44.00,23.60,
689609,44.00,23.60,
689693,44.00,23.60,
689777,44.00,23.60,
689862,44.00,23.60,
689946,44.00,23.60,
690030,44.00,23.60,
690114,44.00,23.60,
690199,44.00,23.60,
690283,44.00,23.60,
690367,44.00,23.60,
690451,44.00,23.60,
690536,44.00,23.60,
690620,44.00,23.60,
690704,44.00,23.60,
690789,44.00,23.60,
690873,44.00,23.80,
690957,44.00,23.80,
691041,44.00,23.80,
691125,44.00,23.80,
691210,44.00,23.80,
691294,44.00,23.80,
691378,44.00,23.80,
691462,44.00,23.80,
691547,44.00,23.80,
691631,44.00,23.80,
691715,44.00,23.80,
691799,44.00,23.80,
691884,44.00,23.80,
691968,44.00,23.80,
692062,44.00,23.80,
692135,44.00,23.80,
692220,44.00,23.80,
692304,44.00,23.80,
692388,44.00,23.80,
692473,44.00,23.80,
692557,44.00,23.80,
692641,44.00,23.80,
692725,44.00,23.80,
692810,44.00,23.80,
692894,44.00,23.50,
692978,44.00,23.50,
693062,44.00,23.50,
693146,44.00,23.50,
693231,44.00,23.50,
693315,44.00,23.50,
693399,44.00,23.50,
693483,44.00,23.50,
693568,44.00,23.50,
693652,44.00,23.50,
693736,44.00,23.50,
693820,44.00,23.50,
693905,44.00,23.50,
693989,44.00,23.50,
694073,44.00,23.50,
694157,44.00,23.50,
694242,44.00,23.50,
694326,44.00,23.50,
694410,44.00,23.50,
694495,44.00,23.50,
694579,44.00,23.50,
694663,44.00,23.50,
694747,44.00,23.50,
694832,44.00,23.50,
694916,46.00,23.40,
695000,46.00,23.40,
695084,46.00,23.40,
695168,46.00,23.40,
695252,46.00,23.40,
695336,46.00,23.40,
695420,46.00,23.40,
695504,46.00,23.40,
695589,46.00,23.40,
695673,46.00,23.40,
695757,46.00,23.40,
695841,46.00,23.40,
695926,46.00,23.40,
696010,46.00,23.40,
696094,46.00,23.40,
696179,46.00,23.40,
696263,46.00,23.40,
696347,46.00,23.40,
696431,46.00,23.40,
696516,46.00,23.40,
696600,46.00,23.40,
696684,46.00,23.40,
696768,46.00,23.40,
696853,46.00,23.40,
696937,46.00,23.30,
697022,46.00,23.30,
697106,46.00,23.30,
697190,46.00,23.30,
697275,46.00,23.30,
697359,46.00,23.30,
697443,46.00,23.30,
697527,46.00,23.30,
697612,46.00,23.30,
697696,46.00,23.30,
697780,46.00,23.30,
697865,46.00,23.30,
697949,46.00,23.30,
698033,46.00,23.30,
698117,46.00,23.30,
698202,46.00,23.30,
698286,46.00,23.30,
698370,46.00,23.30,
698454,46.00,23.30,
698539,46.00,23.30,
698622,46.00,23.30,
698706,46.00,23.30,
698790,46.00,23.30,
698875,46.00,23.30,
698959,47.00,23.30,
699044,47.00,23.30,
699128,47.00,23.30,
699213,47.00,23.30,
699297,47.00,23.30,
699381,47.00,23.30,
699465,47.00,23.30,
699550,47.00,23.30,
699634,47.00,23.30,
699718,47.00,23.30,
699802,47.00,23.30,
699887,47.00,23.30,
699971,47.00,23.30,
700055,47.00,23.30,
700140,47.00,23.30,
700224,47.00,23.30,
700308,47.00,23.30,
700392,47.00,23.30,
700477,47.00,23.30,
700563,47.00,23.30,
700645,47.00,23.30,
700729,47.00,23.30,
700814,47.00,23.30,
700898,47.00,23.30,
700982,48.00,23.30,
701067,48.00,23.30,
701151,48.00,23.30,
701236,48.00,23.30,
701320,48.00,23.30,
701404,48.00,23.30,
701488,48.00,23.30,
701573,48.00,23.30,
701667,48.00,23.30,
701741,48.00,23.30,
701825,48.00,23.30,
701910,48.00,23.30,
701993,48.00,23.30,
702077,48.00,23.30,
702162,48.00,23.30,
702246,48.00,23.30,
702330,48.00,23.30,
702414,48.00,23.30,
702499,48.00,23.30,
702583,48.00,23.30,
702667,48.00,23.30,
702751,48.00,23.30,
702836,48.00,23.30,
702920,48.00,23.30,
703004,47.00,23.20,
703088,47.00,23.20,
703172,47.00,23.20,
703257,47.00,23.20,
703341,47.00,23.20,
703425,47.00,23.20,
703509,47.00,23.20,
703594,47.00,23.20,
703678,47.00,23.20,
703762,47.00,23.20,
703847,47.00,23.20,
703931,47.00,23.20,
704015,47.00,23.20,
704099,47.00,23.20,
704184,47.00,23.20,
704268,47.00,23.20,
704352,47.00,23.20,
704436,47.00,23.20,
704521,47.00,23.20,
704605,47.00,23.20,
704689,47.00,23.20,
704773,47.00,23.20,
704858,47.00,23.20,
704942,47.00,23.20,
705026,47.00,22.80,
705110,47.00,22.80,
705195,47.00,22.80,
705278,47.00,22.80,
705362,47.00,22.80,
705446,47.00,22.80,
705531,47.00,22.80,
705615,47.00,22.80,
705699,47.00,22.80,
705783,47.00,22.80,
705868,47.00,22.80,
705952,47.00,22.80,
706036,47.00,22.80,
706120,47.00,22.80,
706205,47.00,22.80,
706289,47.00,22.80,
706373,47.00,22.80,
706458,47.00,22.80,
706542,47.00,22.80,
706626,47.00,22.80,
706710,47.00,22.80,
706795,47.00,22.80,
706879,47.00,22.80,
706963,47.00,22.80,
707047,47.00,22.90,
707131,47.00,22.90,
707216,47.00,22.90,
707300,47.00,22.90,
707384,47.00,22.90,
707468,47.00,22.90,
707553,47.00,22.90,
707637,47.00,22.90,
707721,47.00,22.90,
707806,47.00,22.90,
707890,47.00,22.90,
707974,47.00,22.90,
708058,47.00,22.90,
708143,47.00,22.90,
708227,47.00,22.90,
708311,47.00,22.90,
708395,47.00,22.90,
708480,47.00,22.90,
708563,47.00,22.90,
708647,47.00,22.90,
708731,47.00,22.90,
708816,47.00,22.90,
708900,47.00,22.90,
708984,47.00,22.90,
709069,47.00,22.60,
709153,47.00,22.60,
709237,47.00,22.60,
709321,47.00,22.60,
709405,47.00,22.60,
709490,47.00,22.60,
709574,47.00,22.60,
709658,47.00,22.60,
709742,47.00,22.60,
709827,47.00,22.60,
709911,47.00,22.60,
709995,47.00,22.60,
710079,47.00,22.60,
710164,47.00,22.60,
710248,47.00,22.60,
710332,47.00,22.60,
710417,47.00,22.60,
710501,47.00,22.60,
710585,47.00,22.60,
710669,47.00,22.60,
710754,47.00,22.60,
710838,47.00,22.60,
710922,47.00,22.60,
711006,47.00,22.60,
711091,48.00,22.90,
711175,48.00,22.90,
711269,48.00,22.90,
711343,48.00,22.90,
711427,48.00,22.90,
711512,48.00,22.90,
711596,48.00,22.90,
711680,48.00,22.90,
711763,48.00,22.90,
711848,48.00,22.90,
711932,48.00,22.90,
712016,48.00,22.90,
712101,48.00,22.90,
712185,48.00,22.90,
712269,48.00,22.90,
712353,48.00,22.90,
712438,48.00,22.90,
712522,48.00,22.90,
712606,48.00,22.90,
712690,48.00,22.90,
712775,48.00,22.90,
712859,48.00,22.90,
712943,48.00,22.90,
713027,48.00,22.90,
713112,48.00,22.20,
713196,48.00,22.20,
713280,48.00,22.20,
713364,48.00,22.20,
713448,48.00,22.20,
713533,48.00,22.20,
713617,48.00,22.20,
713701,48.00,22.20,
713785,48.00,22.20,
713870,48.00,22.20,
713954,48.00,22.20,
714038,48.00,22.20,
714122,48.00,22.20,
714207,48.00,22.20,
714291,48.00,22.20,
714375,48.00,22.20,
714459,48.00,22.20,
714544,48.00,22.20,
714628,48.00,22.20,
714712,48.00,22.20,
714797,48.00,22.20,
714881,48.00,22.20,
714964,48.00,22.20,
715048,48.00,22.20,
715133,48.00,22.20,
715216,48.00,22.20,
715301,48.00,22.20,
715385,48.00,22.20,
715469,48.00,22.20,
715553,48.00,22.20,
715638,48.00,22.20,
715722,48.00,22.20,
715806,48.00,22.20,
715891,48.00,22.20,
715975,48.00,22.20,
716059,48.00,22.20,
716143,48.00,22.20,
716228,48.00,22.20,
716312,48.00,22.20,
716396,48.00,22.20,
716480,48.00,22.20,
716565,48.00,22.20,
716649,48.00,22.20,
716733,48.00,22.20,
716817,48.00,22.20,
716902,48.00,22.20,
716986,48.00,22.20,
717070,48.00,22.20,
717155,48.00,22.10,
717238,48.00,22.10,
717323,48.00,22.10,
717407,48.00,22.10,
717491,48.00,22.10,
717575,48.00,22.10,
717660,48.00,22.10,
717744,48.00,22.10,
717828,48.00,22.10,
717913,48.00,22.10,
717997,48.00,22.10,
718081,48.00,22.10,
718164,48.00,22.10,
718249,48.00,22.10,
718333,48.00,22.10,
718417,48.00,22.10,
718501,48.00,22.10,
718586,48.00,22.10,
718670,48.00,22.10,
718754,48.00,22.10,
718838,48.00,22.10,
718923,48.00,22.10,
719007,48.00,22.10,
719091,48.00,22.10,
719175,48.00,22.10,
719259,48.00,22.10,
719344,48.00,22.10,
719428,48.00,22.10,
719512,48.00,22.10,
719596,48.00,22.10,
719681,48.00,22.10,
719765,48.00,22.10,
719849,48.00,22.10,
719933,48.00,22.10,
720018,48.00,22.10,
720102,48.00,22.10,
720186,48.00,22.10,
720271,48.00,22.10,
720355,48.00,22.10,
720439,48.00,22.10,
720523,48.00,22.10,
720608,48.00,22.10,
720692,48.00,22.10,
720776,48.00,22.10,
720870,48.00,22.10,
720945,48.00,22.10,
721029,48.00,22.10,
721113,48.00,22.10,
721197,48.00,22.00,
721281,48.00,22.00,
721366,48.00,22.00,
721452,48.00,22.00,
721533,48.00,22.00,
721617,48.00,22.00,
721702,48.00,22.00,
721786,48.00,22.00,
721870,48.00,22.00,
721954,48.00,22.00,
722039,48.00,22.00,
722123,48.00,22.00,
722207,48.00,22.00,
722291,48.00,22.00,
722376,48.00,22.00,
722460,48.00,22.00,
722544,48.00,22.00,
722629,48.00,22.00,
722713,48.00,22.00,
722797,48.00,22.00,
722881,48.00,22.00,
722966,48.00,22.00,
723050,48.00,22.00,
723134,48.00,22.00,
723218,48.00,22.00,
723302,48.00,22.00,
723386,48.00,22.00,
723471,48.00,22.00,
723555,48.00,22.00,
723639,48.00,22.00,
723723,48.00,22.00,
723808,48.00,22.00,
723892,48.00,22.00,
723976,48.00,22.00,
724061,48.00,22.00,
724145,48.00,22.00,
724229,48.00,22.00,
724313,48.00,22.00,
724398,48.00,22.00,
724482,48.00,22.00,
724566,48.00,22.00,
724649,48.00,22.00,
724734,48.00,22.00,
724818,48.00,22.00,
724902,48.00,22.00,
724986,48.00,22.00,
725071,48.00,22.00,
725155,48.00,22.00,
725239,48.00,22.00,
725324,48.00,22.00,
725408,48.00,22.00,
725493,48.00,22.00,
725577,48.00,22.00,
725661,48.00,22.00,
725745,48.00,22.00,
725830,48.00,22.00,
725914,48.00,22.00,
725998,48.00,22.00,
726082,48.00,22.00,
726167,48.00,22.00,
726251,48.00,22.00,
726335,48.00,22.00,
726419,48.00,22.00,
726504,48.00,22.00,
726588,48.00,22.00,
726672,48.00,22.00,
726757,48.00,22.00,
726841,48.00,22.00,
726925,48.00,22.00,
727009,48.00,22.00,
727094,48.00,22.00,
727178,48.00,22.00,
727262,48.00,22.00,
727347,48.00,22.00,
727431,48.00,22.00,
727515,48.00,22.00,
727600,48.00,22.00,
727684,48.00,22.00,
727768,48.00,22.00,
727853,48.00,22.00,
727937,48.00,22.00,
728020,48.00,22.00,
728104,48.00,22.00,
728189,48.00,22.00,
728273,48.00,22.00,
728357,48.00,22.00,
728441,48.00,22.00,
728526,48.00,22.00,
728610,48.00,22.00,
728694,48.00,22.00,
728778,48.00,22.00,
728863,48.00,22.00,
728947,48.00,22.00,
729031,48.00,22.00,
729115,48.00,22.00,
729200,48.00,22.00,
729284,48.00,22.00,
729369,48.00,22.00,
729453,48.00,22.00,
729537,48.00,22.00,
729622,48.00,22.00,
729706,48.00,22.00,
729790,48.00,22.00,
729874,48.00,22.00,
729959,48.00,22.00,
730043,48.00,22.00,
730127,48.00,22.00,
730211,48.00,22.00,
730296,48.00,22.00,
730380,48.00,22.00,
730474,48.00,22.00,
730549,48.00,22.00,
730633,48.00,22.00,
730717,48.00,22.00,
730801,48.00,22.00,
730886,48.00,22.00,
730970,48.00,22.00,
731054,48.00,22.00,
731138,48.00,22.00,
731223,48.00,22.00,
731307,48.00,22.00,
731392,48.00,22.00,
731475,48.00,22.00,
731559,48.00,22.00,
731643,48.00,22.00,
731728,48.00,22.00,
731812,48.00,22.00,
731896,48.00,22.00,
731981,48.00,22.00,
732065,48.00,22.00,
732149,48.00,22.00,
732233,48.00,22.00,
732318,48.00,22.00,
732402,48.00,22.00,
732486,48.00,22.00,
732570,48.00,22.00,
732655,48.00,22.00,
732739,48.00,22.00,
732823,48.00,22.00,
732907,48.00,22.00,
732992,48.00,22.00,
733076,48.00,22.00,
733160,48.00,22.00,
733245,48.00,22.00,
733329,47.00,21.80,
733413,47.00,21.80,
733497,47.00,21.80,
733581,47.00,21.80,
733666,47.00,21.80,
733750,47.00,21.80,
733834,47.00,21.80,
733918,47.00,21.80,
734003,47.00,21.80,
734087,47.00,21.80,
734171,47.00,21.80,
734255,47.00,21.80,
734340,47.00,21.80,
734424,47.00,21.80,
734508,47.00,21.80,
734592,47.00,21.80,
734676,47.00,21.80,
734760,47.00,21.80,
734844,47.00,21.80,
734929,47.00,21.80,
735013,47.00,21.80,
735097,47.00,21.80,
735181,47.00,21.80,
735266,47.00,21.80,
735350,48.00,21.90,
735434,48.00,21.90,
735518,48.00,21.90,
735602,48.00,21.90,
735687,48.00,21.90,
735771,48.00,21.90,
735855,48.00,21.90,
735939,48.00,21.90,
736024,48.00,21.90,
736108,48.00,21.90,
736192,48.00,21.90,
736276,48.00,21.90,
736361,48.00,21.90,
736445,48.00,21.90,
736529,48.00,21.90,
736613,48.00,21.90,
736698,48.00,21.90,
736782,48.00,21.90,
736866,48.00,21.90,
736951,48.00,21.90,
737035,48.00,21.90,
737119,48.00,21.90,
737203,48.00,21.90,
737288,48.00,21.90,
737372,48.00,21.90,
737456,48.00,21.90,
737540,48.00,21.90,
737624,48.00,21.90,
737709,48.00,21.90,
737793,48.00,21.90,
737876,48.00,21.90,
737960,48.00,21.90,
738045,48.00,21.90,
738129,48.00,21.90,
738213,48.00,21.90,
738297,48.00,21.90,
738382,48.00,21.90,
738466,48.00,21.90,
738550,48.00,21.90,
738635,48.00,21.90,
738719,48.00,21.90,
738803,48.00,21.90,
